node_id,x,y,z,scalar_flux,angular_flux_0,direction_cosine_0,angular_flux_1,direction_cosine_1,angular_flux_2,direction_cosine_2,angular_flux_3,direction_cosine_3,angular_flux_4,direction_cosine_4,angular_flux_5,direction_cosine_5,angular_flux_6,direction_cosine_6,angular_flux_7,direction_cosine_7,angular_flux_8,direction_cosine_8,angular_flux_9,direction_cosine_9,angular_flux_10,direction_cosine_10,angular_flux_11,direction_cosine_11
0,1,0,0,1.4276594471541584e-07,-1.249980014924572e-07,-0.98156063424671924,-9.1705194389041321e-08,-0.9041172563704748,-3.8052985806795939e-08,-0.76990267419430469,2.5977959021620529e-08,-0.58731795428661759,8.4077721998880703e-08,-0.36783149899818013,5.2130880984835596e-09,-0.12523340851146897,3.7075924579192036e-07,0.12523340851146886,5.2688184562657875e-08,0.36783149899818024,-8.042415036713728e-08,0.58731795428661748,-1.7823920668726783e-07,0.76990267419430469,-2.546837103742179e-07,0.9041172563704748,-3.0226609918072401e-07,0.98156063424671924
1,0.93090169943749479,0,0,0.059895426869807568,0.017944460738130261,-0.98156063424671924,0.013802289375603604,-0.9041172563704748,0.0084217926182533886,-0.76990267419430469,0.0038824582929759817,-0.58731795428661759,0.001184952764758886,-0.36783149899818013,0.00011545177661744963,-0.12523340851146897,0.00011531873649820465,0.12523340851146886,0.0011860789090837184,0.36783149899818024,0.0038853427974854969,0.58731795428661748,0.0084268584466356475,0.76990267419430469,0.013809514548192724,0.9041172563704748,0.017953184782897431,0.98156063424671924
2,0.81909830056250521,0,0,0.37875393658305073,0.11350685044162008,-0.98156063424671924,0.087307652683310352,-0.9041172563704748,0.053275241555497885,-0.76990267419430469,0.024561887274527218,-0.58731795428661759,0.0074969797096784479,-0.36783149899818013,0.00072750913062496136,-0.12523340851146897,0.00072710612948552336,0.12523340851146886,0.007495746062614099,0.36783149899818024,0.024559471316957168,0.58731795428661748,0.053271318898478394,0.76990267419430469,0.08730221736225395,0.9041172563704748,0.11350035780437653,0.98156063424671924
3,0.75,0,0,0.68416028312978905,0.2050261489949145,-0.98156063424671924,0.15770240528777199,-0.9041172563704748,0.096229606450166233,-0.76990267419430469,0.04436481782118594,-0.58731795428661759,0.013540786189653918,-0.36783149899818013,0.001313723466001033,-0.12523340851146897,0.0013148386219751921,0.12523340851146886,0.013541226086318473,0.36783149899818024,0.044365064985902113,0.58731795428661748,0.096229766959936611,0.76990267419430469,0.15770251220234752,0.9041172563704748,0.20502622425333769,0.98156063424671924
4,0.68090169943749479,0,0,1.0488970465065106,0.31432959641925801,-0.98156063424671924,0.24177673998852311,-0.9041172563704748,0.14753171064371903,-0.76990267419430469,0.068016893853873134,-0.58731795428661759,0.020760126944733392,-0.36783149899818013,0.0020153665956251813,-0.12523340851146897,0.0020150978807093947,0.12523340851146886,0.020759725807669653,0.36783149899818024,0.068016171164031275,0.58731795428661748,0.14753055995074177,0.76990267419430469,0.24177515196025831,0.9041172563704748,0.31432769982037689,0.98156063424671924
5,0.56909830056250521,0,0,1.7138774039741203,0.51360540998134008,-0.98156063424671924,0.39505591395808054,-0.9041172563704748,0.24106204056938019,-0.76990267419430469,0.11113705688957624,-0.58731795428661759,0.033920920599661945,-0.36783149899818013,0.0032920970157296761,-0.12523340851146897,0.0032920129755662332,0.12523340851146886,0.033921623496106779,0.36783149899818024,0.11113867955743073,0.58731795428661748,0.24106479231513742,0.76990267419430469,0.39505977974508943,0.9041172563704748,0.513610047376997,0.98156063424671924
6,0.5,0,0,2.1402661836625292,0.64138574131439607,-0.98156063424671924,0.49334236210361238,-0.9041172563704748,0.30103633939362984,-0.76990267419430469,0.13878717901923804,-0.58731795428661759,0.042360176839803948,-0.36783149899818013,0.0041109023346038963,-0.12523340851146897,0.0041119318726017071,0.12523340851146886,0.042360661122396233,0.36783149899818024,0.13878750186046535,0.58731795428661748,0.3010365831844497,0.76990267419430469,0.49334255425197743,0.9041172563704748,0.64138590215620195,0.98156063424671924
7,0.43090169943749473,0,0,2.5558161078864758,0.76592183338857145,-0.98156063424671924,0.58913370464988335,-0.9041172563704748,0.35948857656722111,-0.76990267419430469,0.16573610494378371,-0.58731795428661759,0.050586055003174264,-0.36783149899818013,0.0049102063153703308,-0.12523340851146897,0.0049097083075791553,0.12523340851146886,0.05058403312193286,0.36783149899818024,0.16573181117085825,0.58731795428661748,0.35948138250723255,0.76990267419430469,0.58912360705299693,0.9041172563704748,0.76590970996313223,0.98156063424671924
8,0.31909830056250527,0,0,3.1618160250843768,0.94751254205875723,-0.98156063424671924,0.72880917579222093,-0.9041172563704748,0.44471711025594945,-0.76990267419430469,0.20502809024863852,-0.58731795428661759,0.062577892307776273,-0.36783149899818013,0.0060735072266396928,-0.12523340851146897,0.0060737387408334306,0.12523340851146886,0.062580210649384432,0.36783149899818024,0.20503316231029839,0.58731795428661748,0.44472562216580741,0.76990267419430469,0.72882110658501942,0.9041172563704748,0.94752685016528282,0.98156063424671924
9,0.25,0,0,3.471953319624276,1.0404600926995384,-0.98156063424671924,0.80030320056838511,-0.9041172563704748,0.48834317549638467,-0.76990267419430469,0.22514159435101566,-0.58731795428661759,0.068717182141026317,-0.36783149899818013,0.0066692514030059465,-0.12523340851146897,0.0066698632928404366,0.12523340851146886,0.068717480999715183,0.36783149899818024,0.22514180465800701,0.58731795428661748,0.48834334084076297,0.76990267419430469,0.80030333544054411,0.9041172563704748,1.0404602087394772,0.98156063424671924
10,0.18090169943749473,0,0,3.7180732637757732,1.114225517346175,-0.98156063424671924,0.85704285939453806,-0.9041172563704748,0.5229664245789174,-0.76990267419430469,0.24110482555935128,-0.58731795428661759,0.073590114532130615,-0.36783149899818013,0.0071428015928430393,-0.12523340851146897,0.0071422247227690642,0.12523340851146886,0.073587035959043756,0.36783149899818024,0.24109820370877355,0.58731795428661748,0.52295531367580084,0.76990267419430469,0.85702726613864011,0.9041172563704748,1.1142068007018506,0.98156063424671924
11,0.069098300562505266,0,0,3.9581079622577517,1.1861391303754123,-0.98156063424671924,0.91235629530961404,-0.9041172563704748,0.55671692616900625,-0.76990267419430469,0.25666333998859381,-0.58731795428661759,0.078337767926185076,-0.36783149899818013,0.0076032095036653435,-0.12523340851146897,0.0076036867902749168,0.12523340851146886,0.078340962754854221,0.36783149899818024,0.25667026281827932,0.58731795428661748,0.5567285408856768,0.76990267419430469,0.91237258491616591,0.9041172563704748,1.1861586744196266,0.98156063424671924
12,0,0,0,4.0000001650041623,1.1987029787386481,-0.98156063424671924,0.92202081045915518,-0.9041172563704748,0.56261502921113293,-0.76990267419430469,0.25938333598153407,-0.58731795428661759,0.079168499358048594,-0.36783149899818013,0.0076839238038849825,-0.12523340851146897,0.0076839238038849652,0.12523340851146886,0.079168499358048622,0.36783149899818024,0.25938333598153379,0.58731795428661748,0.5626150292111316,0.76990267419430469,0.92202081045915685,0.9041172563704748,1.198702978738647,0.98156063424671924
13,-0.069098300562505266,0,0,3.9581079622577531,1.1861586744196273,-0.98156063424671924,0.91237258491616458,-0.9041172563704748,0.55672854088567802,-0.76990267419430469,0.25667026281827959,-0.58731795428661759,0.078340962754854207,-0.36783149899818013,0.0076036867902749411,-0.12523340851146897,0.0076032095036653157,0.12523340851146886,0.078337767926185117,0.36783149899818024,0.25666333998859359,0.58731795428661748,0.55671692616900503,0.76990267419430469,0.91235629530961582,0.9041172563704748,1.1861391303754112,0.98156063424671924
14,-0.18090169943749473,0,0,3.7180732637757727,1.1142068007018511,-0.98156063424671924,0.85702726613863855,-0.9041172563704748,0.52295531367580184,-0.76990267419430469,0.24109820370877377,-0.58731795428661759,0.073587035959043715,-0.36783149899818013,0.0071422247227690598,-0.12523340851146897,0.0071428015928430028,0.12523340851146886,0.073590114532130657,0.36783149899818024,0.2411048255593512,0.58731795428661748,0.52296642457891618,0.76990267419430469,0.85704285939453917,0.9041172563704748,1.1142255173461744,0.98156063424671924
15,-0.25,0,0,3.471953319624276,1.0404602087394776,-0.98156063424671924,0.80030333544054266,-0.9041172563704748,0.48834334084076386,-0.76990267419430469,0.22514180465800723,-0.58731795428661759,0.068717480999715155,-0.36783149899818013,0.0066698632928404123,-0.12523340851146897,0.0066692514030059075,0.12523340851146886,0.068717182141026359,0.36783149899818024,0.22514159435101569,0.58731795428661748,0.48834317549638351,0.76990267419430469,0.800303200568386,0.9041172563704748,1.0404600926995382,0.98156063424671924
16,-0.31909830056250527,0,0,3.1618160250843768,0.94752685016528293,-0.98156063424671924,0.72882110658501831,-0.9041172563704748,0.44472562216580819,-0.76990267419430469,0.20503316231029861,-0.58731795428661759,0.062580210649384418,-0.36783149899818013,0.0060737387408334167,-0.12523340851146897,0.0060735072266396685,0.12523340851146886,0.062577892307776314,0.36783149899818024,0.20502809024863852,0.58731795428661748,0.44471711025594846,0.76990267419430469,0.72880917579222204,0.9041172563704748,0.94751254205875712,0.98156063424671924
17,-0.43090169943749473,0,0,2.5558161078864754,0.7659097099631319,-0.98156063424671924,0.58912360705299582,-0.9041172563704748,0.3594813825072331,-0.76990267419430469,0.16573181117085839,-0.58731795428661759,0.050584033121932846,-0.36783149899818013,0.0049097083075791631,-0.12523340851146897,0.0049102063153703066,0.12523340851146886,0.050586055003174271,0.36783149899818024,0.16573610494378371,0.58731795428661748,0.35948857656722016,0.76990267419430469,0.58913370464988446,0.9041172563704748,0.76592183338857156,0.98156063424671924
18,-0.5,0,0,2.1402661836625292,0.64138590215620139,-0.98156063424671924,0.49334255425197648,-0.9041172563704748,0.30103658318445015,-0.76990267419430469,0.13878750186046546,-0.58731795428661759,0.04236066112239624,-0.36783149899818013,0.0041119318726017141,-0.12523340851146897,0.0041109023346038902,0.12523340851146886,0.042360176839803962,0.36783149899818024,0.13878717901923807,0.58731795428661748,0.30103633939362906,0.76990267419430469,0.4933423621036136,0.9041172563704748,0.6413857413143963,0.98156063424671924
19,-0.56909830056250521,0,0,1.7138774039741209,0.51361004737699645,-0.98156063424671924,0.39505977974508866,-0.9041172563704748,0.24106479231513786,-0.76990267419430469,0.11113867955743087,-0.58731795428661759,0.033921623496106799,-0.36783149899818013,0.0032920129755662523,-0.12523340851146897,0.0032920970157296883,0.12523340851146886,0.033920920599661966,0.36783149899818024,0.11113705688957627,0.58731795428661748,0.24106204056937958,0.76990267419430469,0.39505591395808176,0.9041172563704748,0.5136054099813403,0.98156063424671924
20,-0.68090169943749479,0,0,1.0488970465065106,0.31432769982037656,-0.98156063424671924,0.24177515196025767,-0.9041172563704748,0.14753055995074207,-0.76990267419430469,0.068016171164031358,-0.58731795428661759,0.020759725807669674,-0.36783149899818013,0.0020150978807094069,-0.12523340851146897,0.0020153665956251792,0.12523340851146886,0.020760126944733399,0.36783149899818024,0.068016893853873134,0.58731795428661748,0.14753171064371848,0.76990267419430469,0.24177673998852423,0.9041172563704748,0.31432959641925806,0.98156063424671924
21,-0.75,0,0,0.68416028312978905,0.2050262242533375,-0.98156063424671924,0.15770251220234693,-0.9041172563704748,0.09622976695993686,-0.76990267419430469,0.044365064985902175,-0.58731795428661759,0.013541226086318485,-0.36783149899818013,0.0013148386219751951,-0.12523340851146897,0.001313723466001037,0.12523340851146886,0.013540786189653918,0.36783149899818024,0.044364817821185946,0.58731795428661748,0.096229606450165678,0.76990267419430469,0.1577024052877731,0.9041172563704748,0.20502614899491442,0.98156063424671924
22,-0.81909830056250521,0,0,0.37875393658305101,0.11350035780437639,-0.98156063424671924,0.087302217362253506,-0.9041172563704748,0.053271318898478616,-0.76990267419430469,0.024559471316957227,-0.58731795428661759,0.0074957460626141163,-0.36783149899818013,0.00072710612948552954,-0.12523340851146897,0.0007275091306249696,0.12523340851146886,0.0074969797096784471,0.36783149899818024,0.024561887274527235,0.58731795428661748,0.053275241555497406,0.76990267419430469,0.087307652683311449,0.9041172563704748,0.11350685044162005,0.98156063424671924
23,-0.93090169943749479,0,0,0.05989542686980788,0.017953184782897352,-0.98156063424671924,0.013809514548192398,-0.9041172563704748,0.0084268584466358227,-0.76990267419430469,0.0038853427974855316,-0.58731795428661759,0.0011860789090837346,-0.36783149899818013,0.00011531873649821397,-0.12523340851146897,0.00011545177661745497,0.12523340851146886,0.0011849527647588799,0.36783149899818024,0.0038824582929759947,0.58731795428661748,0.008421792618252948,0.76990267419430469,0.013802289375604654,0.9041172563704748,0.017944460738130292,0.98156063424671924
