node_id,x,y,z,scalar_flux,angular_flux_0,direction_cosine_0,angular_flux_1,direction_cosine_1,angular_flux_2,direction_cosine_2,angular_flux_3,direction_cosine_3,angular_flux_4,direction_cosine_4,angular_flux_5,direction_cosine_5
0,1,0,0,-4.4548660854701643e-09,2.1733804667331417e-14,-0.93246951420315205,8.0196897432357441e-15,-0.66120938646626448,-2.0296310690942942e-17,-0.2386191860831969,-5.8692237686536002e-10,0.23861918608319704,-7.9704914393015207e-10,0.66120938646626459,-8.5712615808190534e-10,0.93246951420315205
1,0.99311240902786024,0,0,0.00061885445600110781,0.00015731153837249056,-0.93246951420315205,5.5829207592420132e-05,-0.66120938646626448,4.6052755957071144e-06,-0.2386191860831969,4.6046999809045029e-06,0.23861918608319704,5.5828410415991321e-05,0.66120938646626459,0.00015731068028164855,0.93246951420315205
2,0.9774099152055008,0,0,0.0065934069458412885,0.0016760194023617725,-0.93246951420315205,0.0005948123273358853,-0.66120938646626448,4.9065424300675627e-05,-0.2386191860831969,4.9064872996861551e-05,0.23861918608319704,0.0005948115306317176,0.66120938646626459,0.0016760185428656845,0.93246951420315205
3,0.95410951912898256,0,0,0.026812240030655885,0.0068155675137449362,-0.93246951420315205,0.0024188166544819078,-0.66120938646626448,0.00019952571129754952,-0.2386191860831969,0.0001995251926611537,0.23861918608319704,0.0024188158602487212,0.66120938646626459,0.0068155666539699922,0.93246951420315205
4,0.92494136762066859,0,0,0.070369916850368405,0.017887758114360056,-0.93246951420315205,0.0063482912359080178,-0.66120938646626448,0.00052366419368981968,-0.2386191860831969,0.0005236637110006975,0.23861918608319704,0.006348290447444567,0.66120938646626459,0.017887757257048716,0.93246951420315205
5,0.89206911660686594,0,0,0.14226701555567103,0.036163718530830592,-0.93246951420315205,0.012834353899791096,-0.66120938646626448,0.0010586931528377295,-0.2386191860831969,0.0010586927051962711,0.23861918608319704,0.012834353120960092,0.66120938646626459,0.036163717679707996,0.93246951420315205
6,0.85793088339313406,0,0,0.24053947279876609,0.061144191558928217,-0.93246951420315205,0.021699820333601814,-0.66120938646626448,0.0017899968323661893,-0.2386191860831969,0.0017899964161757242,0.23861918608319704,0.021699819567823183,0.66120938646626459,0.061144190717694703,0.93246951420315205
7,0.82505863237933141,0,0,0.35585405531676417,0.090456705928541076,-0.93246951420315205,0.032102710307487486,-0.66120938646626448,0.0026481211016709549,-0.2386191860831969,0.002648120711968733,0.23861918608319704,0.032102709556831172,0.66120938646626459,0.090456705099850668,0.93246951420315205
8,0.79589048087101744,0,0,0.47350673046319436,0.12036355424914166,-0.93246951420315205,0.042716526943928509,-0.66120938646626448,0.0035236445188836841,-0.2386191860831969,0.0035236441501898161,0.23861918608319704,0.042716526208538122,0.66120938646626459,0.12036355343384923,0.93246951420315205
9,0.77259008479449909,0,0,0.57683251081417919,0.14662856212460129,-0.93246951420315205,0.052037869488201945,-0.66120938646626448,0.0042925530112894027,-0.2386191860831969,0.0042925526580010623,0.23861918608319704,0.052037868766127988,0.66120938646626459,0.14662856132143212,0.93246951420315205
10,0.75688759097213976,0,0,0.65073260450157788,0.16541367592322009,-0.93246951420315205,0.058704628596257094,-0.66120938646626448,0.0048424874972900272,-0.2386191860831969,0.0048424871537992784,0.23861918608319704,0.058704627883675156,0.66120938646626459,0.16541367512889227,0.93246951420315205
11,0.75,0,0,0.68416045990654939,0.173910905580407,-0.93246951420315205,0.061720260219358426,-0.66120938646626448,0.0050912440225957516,-0.2386191860831969,0.005091243683269981,0.23861918608319704,0.061720259511064753,0.66120938646626459,0.17391090479012142,0.93246951420315205
12,0.74311240902786024,0,0,0.71817808771214042,0.18255805306669173,-0.93246951420315205,0.064789097059415407,-0.66120938646626448,0.0053443893949543658,-0.2386191860831969,0.005344389059718486,0.23861918608319704,0.064789096355483564,0.66120938646626459,0.18255805228054611,0.93246951420315205
13,0.7274099152055008,0,0,0.79783242437771484,0.20280587284219662,-0.93246951420315205,0.071974964463733818,-0.66120938646626448,0.0059371446238566444,-0.2386191860831969,0.00593714429768417,0.23861918608319704,0.071974963770012584,0.66120938646626459,0.20280587206584624,0.93246951420315205
14,0.70410951912898256,0,0,0.92099002220811155,0.23411205087149486,-0.93246951420315205,0.08308539742746221,-0.66120938646626448,0.0068536334601792441,-0.2386191860831969,0.0068536331468604531,0.23861918608319704,0.08308539674954199,0.66120938646626459,0.23411205011056074,0.93246951420315205
15,0.67494136762066859,0,0,1.082466345935124,0.27515869863224041,-0.93246951420315205,0.097652682771504393,-0.66120938646626448,0.0080552746998580251,-0.2386191860831969,0.0080552744017894744,0.23861918608319704,0.097652682114384201,0.66120938646626459,0.27515869789201264,0.93246951420315205
16,0.64206911660686594,0,0,1.2724284757667368,0.32344632650079713,-0.93246951420315205,0.11478976197774335,-0.66120938646626448,0.0094688957475041191,-0.2386191860831969,0.0094688954657319181,0.23861918608319704,0.11478976134531314,0.66120938646626459,0.3234463257856634,0.93246951420315205
17,0.60793088339313406,0,0,1.4764498585413743,0.37530776128178667,-0.93246951420315205,0.13319517046241239,-0.66120938646626448,0.010987140051778319,-0.2386191860831969,0.010987139786169298,0.23861918608319704,0.13319516985690139,0.66120938646626459,0.37530776059454918,0.93246951420315205
18,0.57505863237933141,0,0,1.6772116946287208,0.42634063208097456,-0.93246951420315205,0.15130652502177913,-0.66120938646626448,0.012481128136070425,-0.2386191860831969,0.012481127885484444,0.23861918608319704,0.15130652444331319,0.66120938646626459,0.42634063142224021,0.93246951420315205
19,0.54589048087101744,0,0,1.8571843104528178,0.47208896467645378,-0.93246951420315205,0.16754241885270313,-0.66120938646626448,0.013820411284721475,-0.2386191860831969,0.013820411047142919,0.23861918608319704,0.16754241829908323,0.66120938646626459,0.47208896404426665,0.93246951420315205
20,0.52259008479449909,0,0,2.0011869095186672,0.50869386018240237,-0.93246951420315205,0.18053334471669469,-0.66120938646626448,0.014892020171542914,-0.2386191860831969,0.014892019944195917,0.23861918608319704,0.18053334418345524,0.66120938646626459,0.50869385957221891,0.93246951420315205
21,0.50688759097213976,0,0,2.0979564652017801,0.53329230143784589,-0.93246951420315205,0.18926322967633416,-0.66120938646626448,0.015612139923465575,-0.2386191860831969,0.015612139702953639,0.23861918608319704,0.18926322915708121,0.66120938646626459,0.53329230084287038,0.93246951420315205
22,0.5,0,0,2.1402661929991642,0.54404726818726468,-0.93246951420315205,0.19308012284827303,-0.66120938646626448,0.015926991743143968,-0.2386191860831969,0.015926991525617717,0.23861918608319704,0.19308012233521657,0.66120938646626459,0.54404726759905309,0.93246951420315205
23,0.49311240902786024,0,0,2.1824671798350606,0.55477459341087643,-0.93246951420315205,0.19688720615716745,-0.66120938646626448,0.016241034356791535,-0.2386191860831969,0.016241034142244464,0.23861918608319704,0.19688720565034404,0.66120938646626459,0.55477459282948427,0.93246951420315205
24,0.47740991520550086,0,0,2.2781768755764,0.57910362242707092,-0.93246951420315205,0.20552147782874244,-0.66120938646626448,0.016953267061875152,-0.2386191860831969,0.016953266854099265,0.23861918608319704,0.20552147733626275,0.66120938646626459,0.57910362186142894,0.93246951420315205
25,0.45410951912898256,0,0,2.4185419219777882,0.61478386631620774,-0.93246951420315205,0.218184248662946,-0.66120938646626448,0.017997806760499592,-0.2386191860831969,0.017997806562730548,0.23861918608319704,0.21818424819207929,0.66120938646626459,0.61478386577443778,0.93246951420315205
26,0.42494136762066859,0,0,2.5905601063609209,0.65851021364525819,-0.93246951420315205,0.23370254829596129,-0.66120938646626448,0.019277896264082352,-0.2386191860831969,0.019277896078798776,0.23861918608319704,0.23370254785267253,0.66120938646626459,0.65851021313417046,0.93246951420315205
27,0.39206911660686594,0,0,2.7780381595349457,0.7061663989406034,-0.93246951420315205,0.25061553115312896,-0.66120938646626448,0.020673031836489986,-0.2386191860831969,0.020673031665258811,0.23861918608319704,0.25061553074156578,0.66120938646626459,0.70616639846508522,0.93246951420315205
28,0.35793088339313406,0,0,2.9638143526822636,0.75338997809347186,-0.93246951420315205,0.26737498388127606,-0.66120938646626448,0.022055502857851829,-0.2386191860831969,0.022055502701228236,0.23861918608319704,0.26737498350332339,0.66120938646626459,0.75338997765591398,0.93246951420315205
29,0.32505863237933141,0,0,3.132452497177225,0.79625713254037545,-0.93246951420315205,0.28258835951727385,-0.66120938646626448,0.023310439477820837,-0.2386191860831969,0.023310439335301514,0.23861918608319704,0.28258835917226505,0.66120938646626459,0.79625713214026539,0.93246951420315205
30,0.29589048087101744,0,0,3.2724454954064051,0.83184280323278592,-0.93246951420315205,0.29521756671496396,-0.66120938646626448,0.024352210546528193,-0.2386191860831969,0.024352210416568439,0.23861918608319704,0.2952175663996181,0.66120938646626459,0.83184280286657064,0.93246951420315205
31,0.27259008479449914,0,0,3.3770804907314464,0.8584406083617131,-0.93246951420315205,0.30465701763517627,-0.66120938646626448,0.025130861709566486,-0.2386191860831969,0.025130861589674664,0.23861918608319704,0.30465701734379069,0.66120938646626459,0.85844060802298416,0.93246951420315205
32,0.25688759097213976,0,0,3.4437369298988694,0.87538441357687491,-0.93246951420315205,0.31067030395518641,-0.66120938646626448,0.025626891873377498,-0.2386191860831969,0.025626891760289223,0.23861918608319704,0.31067030368007037,0.66120938646626459,0.87538441325685845,0.93246951420315205
33,0.25,0,0,3.4719531907877337,0.88255687634803781,-0.93246951420315205,0.31321578129712929,-0.66120938646626448,0.025836865833635314,-0.2386191860831969,0.025836865723536093,0.23861918608319704,0.31321578102917902,0.66120938646626459,0.88255687603627486,0.93246951420315205
34,0.24311240902786027,0,0,3.4995313302980122,0.88956713116920882,-0.93246951420315205,0.31570369170915208,-0.66120938646626448,0.02604209115359098,-0.2386191860831969,0.026042091046483789,0.23861918608319704,0.31570369144838478,0.66120938646626459,0.88956713086572659,0.93246951420315205
35,0.22740991520550086,0,0,3.5599637305652441,0.90492881012352311,-0.93246951420315205,0.32115548796910259,-0.66120938646626448,0.026491804546086684,-0.2386191860831969,0.02649180444581184,0.23861918608319704,0.32115548772477293,0.66120938646626459,0.90492880983901514,0.93246951420315205
36,0.20410951912898256,0,0,3.643174620733896,0.92608069180520225,-0.93246951420315205,0.32866220320371065,-0.66120938646626448,0.027111026214057747,-0.2386191860831969,0.027111026123949115,0.23861918608319704,0.32866220298392007,0.66120938646626459,0.92608069154907846,0.93246951420315205
37,0.17494136762066861,0,0,3.7359730341664799,0.94966968426755871,-0.93246951420315205,0.33703383896315564,-0.66120938646626448,0.02780159433783045,-0.2386191860831969,0.027801594260493261,0.23861918608319704,0.33703383877430743,0.66120938646626459,0.94966968404731333,0.93246951420315205
38,0.14206911660686594,0,0,3.8246899980986409,0.97222118828299475,-0.93246951420315205,0.34503727436675879,-0.66120938646626448,0.028461789970169977,-0.2386191860831969,0.02846178990728122,0.23861918608319704,0.34503727421303831,0.66120938646626459,0.97222118810357994,0.93246951420315205
