node_id,x,y,z,scalar_flux,angular_flux_0,direction_cosine_0,angular_flux_1,direction_cosine_1,angular_flux_2,direction_cosine_2,angular_flux_3,direction_cosine_3,angular_flux_4,direction_cosine_4,angular_flux_5,direction_cosine_5,angular_flux_6,direction_cosine_6,angular_flux_7,direction_cosine_7,angular_flux_8,direction_cosine_8,angular_flux_9,direction_cosine_9,angular_flux_10,direction_cosine_10,angular_flux_11,direction_cosine_11
0,1,0,0,-4.5888636245746279e-09,9.3364655717852238e-15,-0.98156063424671924,-7.1828090790870117e-15,-0.9041172563704748,-9.0621855828534478e-15,-0.76990267419430469,-4.1543375556091103e-15,-0.58731795428661759,-6.0312234753958514e-16,-0.36783149899818013,-1.9058424044660233e-17,-0.12523340851146897,-5.2551478763575187e-10,0.12523340851146886,-6.9576804643659367e-10,0.36783149899818024,-8.0138193986903842e-10,0.58731795428661748,-8.5801560494961288e-10,0.76990267419430469,-8.8439603987435778e-10,0.9041172563704748,-8.9473302330829571e-10,0.98156063424671924
1,0.99311240902786024,0,0,0.00075379894825675054,0.00011668387537546883,-0.98156063424671924,0.0001035439928677153,-0.9041172563704748,8.3327769848933473e-05,-0.76990267419430469,6.1030350901411969e-05,-0.58731795428661759,4.2166999562507969e-05,-0.36783149899818013,3.1404026238449509e-05,-0.12523340851146897,3.1403530597903163e-05,0.12523340851146886,4.2166308164742215e-05,0.36783149899818024,6.1029549867743041e-05,0.58731795428661748,8.3326911122337023e-05,0.76990267419430469,0.00010354310747806397,0.9041172563704748,0.00011668297957273057,0.98156063424671924
2,0.9774099152055008,0,0,0.0079815795780242005,0.0012354970538962222,-0.98156063424671924,0.0010963665605338605,-0.9041172563704748,0.00088230885853864203,-0.76990267419430469,0.0006462146039571061,-0.58731795428661759,0.00044648169897528367,-0.36783149899818013,0.00033251911071565955,-0.12523340851146897,0.000332518673865103,0.12523340851146886,0.00044648101821053799,0.36783149899818024,0.00064621380474534098,0.58731795428661748,0.00088230799919014982,0.76990267419430469,0.0010963656738375981,0.9041172563704748,0.0012354961566222768,0.98156063424671924
3,0.95410951912898256,0,0,0.032166435109298383,0.0049791544499327009,-0.98156063424671924,0.0044184471590919998,-0.9041172563704748,0.0035557770788012012,-0.76990267419430469,0.0026042978927720631,-0.58731795428661759,0.0017993579489526783,-0.36783149899818013,0.0013400795635008622,-0.12523340851146897,0.0013400791944681229,0.12523340851146886,0.001799357285193337,0.36783149899818024,0.0026042970985360719,0.58731795428661748,0.0035557762208390312,0.76990267419430469,0.004418446272695201,0.9041172563704748,0.0049791535526606369,0.98156063424671924
4,0.92494136762066859,0,0,0.083501882019155219,0.012925545683213092,-0.98156063424671924,0.011469987768883898,-0.9041172563704748,0.0092305550342552181,-0.76990267419430469,0.0067605799206678944,-0.58731795428661759,0.0046710107158915801,-0.36783149899818013,0.0034787554998991933,-0.12523340851146897,0.0034787551917274165,0.12523340851146886,0.0046710100745755304,0.36783149899818024,0.0067605791357256487,0.58731795428661748,0.0092305541813098302,0.76990267419430469,0.011469986886109108,0.9041172563704748,0.012925544789140785,0.98156063424671924
5,0.89206911660686594,0,0,0.16681128603350495,0.025821296189753939,-0.98156063424671924,0.022913535631139549,-0.9041172563704748,0.018439832378001175,-0.76990267419430469,0.013505575807130273,-0.58731795428661759,0.0093312541854643112,-0.36783149899818013,0.0069494922256751581,-0.12523340851146897,0.0069494919643525131,0.12523340851146886,0.0093312535699859121,0.36783149899818024,0.013505575035818868,0.58731795428661748,0.018439831534326635,0.76990267419430469,0.022913534756119111,0.9041172563704748,0.025821295302942377,0.98156063424671924
6,0.85793088339313406,0,0,0.27868811443809077,0.043139096998286407,-0.98156063424671924,0.038281162536119337,-0.9041172563704748,0.030807040522517835,-0.76990267419430469,0.02256348176534537,-0.58731795428661759,0.015589530378626797,-0.36783149899818013,0.011610370849111117,-0.12523340851146897,0.01161037062073138,0.12523340851146886,0.0155895297898629,0.36783149899818024,0.022563481010918748,0.58731795428661748,0.030807039691844253,0.76990267419430469,0.038281161672671524,0.9041172563704748,0.043139096122556918,0.98156063424671924
7,0.82505863237933141,0,0,0.40775440356649822,0.063117713804893422,-0.98156063424671924,0.056009968438014569,-0.9041172563704748,0.045074424428669352,-0.76990267419430469,0.033013101456150641,-0.58731795428661759,0.022809367559579859,-0.36783149899818013,0.016987376248468061,-0.12523340851146897,0.016987376042266286,0.12523340851146886,0.022809366996058438,0.36783149899818024,0.03301310072005928,0.58731795428661748,0.045074423613276085,0.76990267419430469,0.056009967588665686,0.9041172563704748,0.063117712942839382,0.98156063424671924
8,0.79589048087101744,0,0,0.53746006508946609,0.083195301263098473,-0.98156063424671924,0.073826599813709537,-0.9041172563704748,0.05941248651727301,-0.76990267419430469,0.04351448678049822,-0.58731795428661759,0.030064970587825819,-0.36783149899818013,0.022391018426950269,-0.12523340851146897,0.022391018235421375,0.12523340851146886,0.030064970046189216,0.36783149899818024,0.043514486062082233,0.58731795428661748,0.059412485717426043,0.76990267419430469,0.073826598979043187,0.9041172563704748,0.083195300415405377,0.98156063424671924
9,0.77259008479449909,0,0,0.64997313901605802,0.10061158868443527,-0.98156063424671924,0.08928162266309525,-0.9041172563704748,0.071850027180101736,-0.76990267419430469,0.052623905208329852,-0.58731795428661759,0.036358837722430815,-0.36783149899818013,0.027078403583620927,-0.12523340851146897,0.027078403401554083,0.12523340851146886,0.036358837197916161,0.36783149899818024,0.052623904504854366,0.58731795428661748,0.07185002639388724,0.76990267419430469,0.089281621841504927,0.9041172563704748,0.1006115878496036,0.98156063424671924
10,0.75688759097213976,0,0,0.7297299820513663,0.11295742595823008,-0.98156063424671924,0.10023718354402507,-0.9041172563704748,0.080666593501220754,-0.76990267419430469,0.059081274386132185,-0.58731795428661759,0.0408203545554916,-0.36783149899818013,0.030401137816674053,-0.12523340851146897,0.030401137640168004,0.12523340851146886,0.040820354042341404,0.36783149899818024,0.059081273693096979,0.58731795428661748,0.080666592724759095,0.76990267419430469,0.10023718273188158,0.9041172563704748,0.11295742513272333,0.98156063424671924
11,0.75,0,0,0.76562499066936773,0.11851373835017574,-0.98156063424671924,0.10516779435104616,-0.9041172563704748,0.084634537968606385,-0.76990267419430469,0.061987449122531228,-0.58731795428661759,0.042828284898484871,-0.36783149899818013,0.031896552748157746,-0.12523340851146897,0.031896552573925104,0.12523340851146886,0.042828284390277208,0.36783149899818024,0.061987448434164247,0.58731795428661748,0.084634537196560056,0.76990267419430469,0.10516779354320147,0.9041172563704748,0.11851373752892026,0.98156063424671924
12,0.74311240902786024,0,0,0.80204184529530309,0.12415082908824886,-0.98156063424671924,0.1101700869783853,-0.9041172563704748,0.088660168895884656,-0.76990267419430469,0.064935874181253017,-0.58731795428661759,0.044865406777548092,-0.36783149899818013,0.033413708204303949,-0.12523340851146897,0.033413708032257204,0.12523340851146886,0.044865406274258147,0.36783149899818024,0.064935873497606447,0.58731795428661748,0.088660168128335187,0.76990267419430469,0.11017008617493169,0.9041172563704748,0.12415082827134082,0.98156063424671924
13,0.7274099152055008,0,0,0.88689235692016333,0.13728513291755839,-0.98156063424671924,0.12182532445172757,-0.9041172563704748,0.098039804981511852,-0.76990267419430469,0.07180564306402816,-0.58731795428661759,0.049611858262017638,-0.36783149899818013,0.036948648770094641,-0.12523340851146897,0.036948648602747471,0.12523340851146886,0.049611857769850484,0.36783149899818024,0.071805642391331734,0.58731795428661748,0.098039804224511334,0.76990267419430469,0.12182532365862236,0.9041172563704748,0.13728513211091328,0.98156063424671924
