node_id,x,y,z,scalar_flux,angular_flux_0,direction_cosine_0,angular_flux_1,direction_cosine_1,angular_flux_2,direction_cosine_2,angular_flux_3,direction_cosine_3,angular_flux_4,direction_cosine_4,angular_flux_5,direction_cosine_5,angular_flux_6,direction_cosine_6,angular_flux_7,direction_cosine_7
33,0.25,0,0,3.4719531907247583,0.96954512681561256,-0.96028985649753629,0.54126583957083607,-0.79666647741362695,0.16714696212960925,-0.52553240991632888,0.014727022153018403,-0.18343464249564972,0.014727022068294288,0.18343464249564986,0.16714696190059658,0.52553240991632899,0.54126583927597127,0.79666647741362684,0.96954512650094349,0.96028985649753629
34,0.24311240902786027,0,0,3.499531330235008,0.977246339713852,-0.96028985649753629,0.54556517886953682,-0.79666647741362695,0.1684746304423152,-0.52553240991632888,0.014844000656475457,-0.18343464249564972,0.014844000574039347,0.18343464249564986,0.16847463021948572,0.52553240991632899,0.54556517858253228,0.79666647741362684,0.97724633940753602,0.96028985649753629
35,0.22740991520550086,0,0,3.5599637305021687,0.99412212570447411,-0.96028985649753629,0.55498638704331238,-0.79666647741362695,0.17138397038738543,-0.52553240991632888,0.015100337445950386,-0.18343464249564972,0.015100337368743723,0.18343464249564986,0.17138397017869109,0.52553240991632899,0.55498638677430912,0.79666647741362684,0.99412212541729938,0.96028985649753629
36,0.20410951912898256,0,0,3.643174620670707,1.0173588194032539,-0.96028985649753629,0.56795868526524929,-0.79666647741362695,0.17538991364821643,-0.52553240991632888,0.015453294011112579,-0.18343464249564972,0.015453293941698308,0.18343464249564986,0.17538991346058946,0.52553240991632899,0.56795868502315294,0.79666647741362684,1.0173588191447165,0.96028985649753629
37,0.17494136762066861,0,0,3.7359730341031412,1.0432728350337925,-0.96028985649753629,0.58242564615166836,-0.79666647741362695,0.17985741998099603,-0.52553240991632888,0.015846918080689318,-0.18343464249564972,0.015846918021080958,0.18343464249564986,0.1798574198198829,0.52553240991632899,0.58242564594355073,0.79666647741362684,1.0432728348114582,0.96028985649753629
38,0.14206911660686594,0,0,3.8246899980351419,1.0680471033069014,-0.96028985649753629,0.5962563227699077,-0.79666647741362695,0.18412843694473369,-0.52553240991632888,0.016223229819454663,-0.18343464249564972,0.016223229770958272,0.18343464249564986,0.18412843681366448,0.52553240991632899,0.59625632260042205,0.79666647741362684,1.0680471031257741,0.96028985649753629
39,0.10793088339313406,0,0,3.8982573772801539,1.0885908404724844,-0.96028985649753629,0.60772523002860346,-0.79666647741362695,0.18767012176491751,-0.52553240991632888,0.016535281394200692,-0.18343464249564972,0.016535281357301541,0.18343464249564986,0.18767012166519909,0.52553240991632899,0.60772522989954669,0.79666647741362684,1.0885908403345221,0.96028985649753629
40,0.075058632379331386,0,0,3.9506026691435072,1.1032082963138474,-0.96028985649753629,0.61588568515947262,-0.79666647741362695,0.19019013168249946,-0.52553240991632888,0.016757315002282506,-0.18343464249564972,0.016757314976593857,0.18343464249564986,0.19019013161308029,0.52553240991632899,0.6158856850695732,0.79666647741362684,1.1032082962177225,0.96028985649753629
41,0.045890480871017436,0,0,3.9814929279591253,1.1118344206081285,-0.96028985649753629,0.62070137271729342,-0.79666647741362695,0.19167725221548365,-0.52553240991632888,0.016888342555826972,-0.18343464249564972,0.016888342540111009,0.18343464249564986,0.19167725217301421,0.52553240991632899,0.62070137266227088,0.79666647741362684,1.1118344205492847,0.96028985649753629
42,0.022590084794499143,0,0,3.9955107192600297,1.1157488976804835,-0.96028985649753629,0.6228866992751565,-0.79666647741362695,0.19235209748793997,-0.52553240991632888,0.016947801974993012,-0.18343464249564972,0.016947801967254431,0.18343464249564986,0.19235209746702622,0.52553240991632899,0.62288669924805062,0.79666647741362684,1.1157488976514878,0.96028985649753629
43,0.0068875909721397288,0,0,3.9995825355803492,1.1168859549533612,-0.96028985649753629,0.6235214817510395,-0.79666647741362695,0.19254812308691738,-0.52553240991632888,0.016965073441425001,-0.18343464249564972,0.016965073439065392,0.18343464249564986,0.19254812308053754,0.52553240991632899,0.62352148174276201,0.79666647741362684,1.1168859549444978,0.96028985649753629
44,0,0,0,3.9999999852001036,1.1170025280193054,-0.96028985649753629,0.62358656074023011,-0.79666647741362695,0.19256821996638609,-0.52553240991632888,0.016966844140996435,-0.18343464249564972,0.016966844140996491,0.18343464249564986,0.19256821996638213,0.52553240991632899,0.62358656074021301,0.79666647741362684,1.1170025280192748,0.96028985649753629
