node_id,x,y,z,scalar_flux,angular_flux_0,direction_cosine_0,angular_flux_1,direction_cosine_1,angular_flux_2,direction_cosine_2,angular_flux_3,direction_cosine_3,angular_flux_4,direction_cosine_4,angular_flux_5,direction_cosine_5
60,-0.35793088339313406,0,0,3.0407371661553171,0.43658168700035205,-0.93246951420315205,0.27967297249054041,-0.66120938646626448,0.14165378047803387,-0.2386191860831969,0.14165378063845158,0.23861918608319704,0.27967297287763487,0.66120938646626459,0.43658168744849207,0.93246951420315205
61,-0.39206911660686594,0,0,2.864771579436487,0.41131697371188847,-0.93246951420315205,0.26348846983043644,-0.66120938646626448,0.13345636342779155,-0.2386191860831969,0.13345636360317059,0.23861918608319704,0.26348847025195621,0.66120938646626459,0.41131697419891,0.93246951420315205
62,-0.42494136762066859,0,0,2.6858282217061871,0.38562471926556002,-0.93246951420315205,0.24703008553494124,-0.66120938646626448,0.12512022589715016,-0.2386191860831969,0.12512022608692197,0.23861918608319704,0.24703008598895551,0.66120938646626459,0.3856247197890138,0.93246951420315205
63,-0.45410951912898256,0,0,2.5203756003330788,0.36186943211231248,-0.93246951420315205,0.23181251691622851,-0.66120938646626448,0.11741255893508984,-0.2386191860831969,0.11741255913764946,0.23861918608319704,0.23181251739848896,0.66120938646626459,0.36186943266719307,0.93246951420315205
64,-0.47740991520550086,0,0,2.384428690006569,0.34235050357810343,-0.93246951420315205,0.21930874744337478,-0.66120938646626448,0.11107942561540744,-0.2386191860831969,0.11107942582821612,0.23861918608319704,0.21930874794777158,0.66120938646626459,0.34235050415743512,0.93246951420315205
65,-0.49311240902786024,0,0,2.2912280506043832,0.32896898122159118,-0.93246951420315205,0.21073658271387843,-0.66120938646626448,0.10673764194877991,-0.2386191860831969,0.10673764216852363,0.23861918608319704,0.21073658323296632,0.66120938646626459,0.32896898181705503,0.93246951420315205
66,-0.5,0,0,2.2499999875787187,0.32304955566149585,-0.93246951420315205,0.20694461572741141,-0.66120938646626448,0.10481701853037334,-0.2386191860831969,0.10481701875316837,0.23861918608319704,0.20694461625288335,0.66120938646626459,0.32304955626394466,0.93246951420315205
67,-0.50688759097213976,0,0,2.2085821869199882,0.31710288803100245,-0.93246951420315205,0.20313519754903595,-0.66120938646626448,0.10288755611946376,-0.2386191860831969,0.10288755634531686,0.23861918608319704,0.20313519808085462,0.66120938646626459,0.31710288864037944,0.93246951420315205
68,-0.5225900847944992,0,0,2.1135321207829132,0.30345582945748517,-0.93246951420315205,0.19439293108300193,-0.66120938646626448,0.098459616276118683,-0.2386191860831969,0.098459616508972544,0.23861918608319704,0.19439293162914631,0.66120938646626459,0.30345583008243981,0.93246951420315205
69,-0.54589048087101744,0,0,1.9712361096667412,0.28302531238976741,-0.93246951420315205,0.18130520061866853,-0.66120938646626448,0.091830707925556629,-0.2386191860831969,0.091830708168890066,0.23861918608319704,0.1813052011856876,0.66120938646626459,0.2830253130372607,0.93246951420315205
70,-0.57505863237933141,0,0,1.791890477848918,0.25727530040268831,-0.93246951420315205,0.16480981701122946,-0.66120938646626448,0.08347583032229916,-0.2386191860831969,0.083475830578955232,0.23861918608319704,0.16480981760369706,0.66120938646626459,0.25727530107737417,0.93246951420315205
71,-0.60793088339313406,0,0,1.5897177012863468,0.22824782218993023,-0.93246951420315205,0.1462148979681602,-0.66120938646626448,0.074057542373968166,-0.2386191860831969,0.074057542646011304,0.23861918608319704,0.14621489858832856,0.66120938646626459,0.22824782289381118,0.93246951420315205
72,-0.64206911660686594,0,0,1.3817873064421706,0.19839367906996258,-0.93246951420315205,0.12709041976439414,-0.66120938646626448,0.064371033809686326,-0.2386191860831969,0.064371034098284249,0.23861918608319704,0.12709042041213442,0.66120938646626459,0.19839367980241618,0.93246951420315205
73,-0.67494136762066859,0,0,1.1857212767141552,0.17024299279190622,-0.93246951420315205,0.10905717111434296,-0.66120938646626448,0.055237230753563661,-0.2386191860831969,0.055237231058852775,0.23861918608319704,0.10905717178737183,0.66120938646626459,0.17024299355006206,0.93246951420315205
74,-0.70410951912898256,0,0,1.0169906947386786,0.14601706397720116,-0.93246951420315205,0.093538110806084193,-0.66120938646626448,0.047376858881698403,-0.2386191860831969,0.04737685920260723,0.23861918608319704,0.093538111500417243,0.66120938646626459,0.14601706475656503,0.93246951420315205
75,-0.72740991520550091,0,0,0.88689235705372138,0.12733785934752384,-0.93246951420315205,0.081572266055273901,-0.66120938646626448,0.041316183324208833,-0.2386191860831969,0.04131618365828281,0.23861918608319704,0.081572266765790935,0.66120938646626459,0.12733786014267751,0.93246951420315205
76,-0.74311240902786024,0,0,0.8020418454331335,0.11515522813292303,-0.93246951420315205,0.073768107545701581,-0.66120938646626448,0.037363393220108308,-0.2386191860831969,0.037363393563465304,0.23861918608319704,0.073768108266676735,0.66120938646626459,0.1151552289381093,0.93246951420315205
77,-0.75,0,0,0.76562499080917157,0.10992658423396644,-0.93246951420315205,0.070418653305693649,-0.66120938646626448,0.035666901592418046,-0.2386191860831969,0.035666901939964024,0.23861918608319704,0.070418654031136424,0.66120938646626459,0.10992658504339294,0.93246951420315205
78,-0.75688759097213976,0,0,0.72972998219319873,0.10477286572233087,-0.93246951420315205,0.067117196053332245,-0.66120938646626448,0.033994720339567665,-0.2386191860831969,0.033994720691379536,0.23861918608319704,0.067117196783167299,0.66120938646626459,0.10477286653589753,0.93246951420315205
79,-0.7725900847944992,0,0,0.64997313916269583,0.093321571120742935,-0.93246951420315205,0.059781529674869244,-0.66120938646626448,0.030279220529613789,-0.2386191860831969,0.030279220891460654,0.23861918608319704,0.059781530414426576,0.66120938646626459,0.093321571943365142,0.93246951420315205
80,-0.79589048087101744,0,0,0.53746006524354684,0.077167216118390697,-0.93246951420315205,0.049433096334329858,-0.66120938646626448,0.025037760501722652,-0.2386191860831969,0.025037760879348316,0.23861918608319704,0.049433097087526724,0.66120938646626459,0.077167216953429915,0.93246951420315205
81,-0.82505863237933141,0,0,0.40775440372982075,0.058544390970248744,-0.93246951420315205,0.037503368121393529,-0.66120938646626448,0.018995377902534128,-0.2386191860831969,0.018995378301677159,0.23861918608319704,0.037503368890226714,0.66120938646626459,0.058544391819010631,0.93246951420315205
82,-0.85793088339313406,0,0,0.27868811461001308,0.040013365355551396,-0.93246951420315205,0.025632446427933882,-0.66120938646626448,0.012982780687586282,-0.2386191860831969,0.012982781113859339,0.23861918608319704,0.025632447212256288,0.66120938646626459,0.04001336621716009,0.93246951420315205
83,-0.89206911660686594,0,0,0.16681128620850663,0.023950360921804165,-0.93246951420315205,0.015342532005783466,-0.66120938646626448,0.0077709603821008461,-0.2386191860831969,0.0077709608405869207,0.23861918608319704,0.015342532803474942,0.66120938646626459,0.023950361793541278,0.93246951420315205
