node_id,x,y,z,scalar_flux,angular_flux_0,direction_cosine_0,angular_flux_1,direction_cosine_1,angular_flux_2,direction_cosine_2,angular_flux_3,direction_cosine_3,angular_flux_4,direction_cosine_4,angular_flux_5,direction_cosine_5,angular_flux_6,direction_cosine_6,angular_flux_7,direction_cosine_7
10,0.75688759097213976,0,0,0.72972998210117956,0.10935957846793873,-0.96028985649753629,0.084318679455336984,-0.79666647741362695,0.053092096087074124,-0.52553240991632888,0.031965968960686791,-0.18343464249564972,0.031965968691645599,0.18343464249564986,0.053092095434456546,0.52553240991632899,0.084318678671201061,0.79666647741362684,0.10935957764685914,0.96028985649753629
11,0.75,0,0,0.76562499071807588,0.11473891476109416,-0.96028985649753629,0.088466267980832541,-0.79666647741362695,0.055703666505044616,-0.52553240991632888,0.033538357053678448,-0.18343464249564972,0.03353835678825684,0.18343464249564986,0.055703665857158052,0.52553240991632899,0.088466267201042351,0.79666647741362684,0.11473891394423759,0.96028985649753629
12,0.74311240902786024,0,0,0.8020418453429693,0.12019645650030675,-0.96028985649753629,0.092674154653401078,-0.79666647741362695,0.058353204251907917,-0.52553240991632888,0.035133604716560511,-0.18343464249564972,0.035133604454655624,0.18343464249564986,0.058353203608793792,0.52553240991632899,0.092674153878044466,0.79666647741362684,0.12019645568777143,0.96028985649753629
13,0.7274099152055008,0,0,0.88689235696568747,0.13291241490769873,-0.96028985649753629,0.10247844282363854,-0.79666647741362695,0.064526571932965501,-0.52553240991632888,0.038850498495160112,-0.18343464249564972,0.038850498240922821,0.18343464249564986,0.064526571300879673,0.52553240991632899,0.10247844205870897,0.79666647741362684,0.13291241410537361,0.96028985649753629
14,0.70410951912898256,0,0,1.0169906946537519,0.15240935156813196,-0.96028985649753629,0.11751101680168557,-0.79666647741362695,0.073991981839100329,-0.52553240991632888,0.044549482424353901,-0.18343464249564972,0.044549482180721682,0.18343464249564986,0.07399198122373353,0.52553240991632899,0.1175110160530128,0.79666647741362684,0.15240935078184337,0.96028985649753629
15,0.67494136762066859,0,0,1.1857212766328946,0.17769583506619002,-0.96028985649753629,0.13700746080523005,-0.79666647741362695,0.086268111961441227,-0.52553240991632888,0.051940759611273646,-0.18343464249564972,0.051940759379878944,0.18343464249564986,0.086268111367548653,0.52553240991632899,0.13700746007815234,0.79666647741362684,0.17769583430139316,0.96028985649753629
16,0.64206911660686594,0,0,1.3817873063646107,0.20707889275802679,-0.96028985649753629,0.15966245508320304,-0.79666647741362695,0.10053305472023429,-0.52553240991632888,0.060529471605033802,-0.18343464249564972,0.060529471386398803,0.18343464249564986,0.10053305415119922,0.52553240991632899,0.15966245438200635,0.79666647741362684,0.20707889201922436,0.96028985649753629
17,0.60793088339313406,0,0,1.5897177012120691,0.23823998065938787,-0.96028985649753629,0.18368835039751599,-0.79666647741362695,0.11566119897038357,-0.52553240991632888,0.069637904509027432,-0.18343464249564972,0.069637904302827083,0.18343464249564986,0.11566119842783026,0.52553240991632899,0.18368834972479989,0.79666647741362684,0.23823997994943832,0.96028985649753629
18,0.57505863237933141,0,0,1.7918904777772462,0.26853821418973878,-0.96028985649753629,0.20704896570489795,-0.79666647741362695,0.13037044304013798,-0.52553240991632888,0.078494123784091541,-0.18343464249564972,0.07849412358933372,0.18343464249564986,0.13037044252367244,0.52553240991632899,0.20704896506103498,0.79666647741362684,0.26853821350924006,0.96028985649753629
19,0.54589048087101744,0,0,1.9712361095969477,0.29541550166319969,-0.96028985649753629,0.2277719551344127,-0.79666647741362695,0.14341887970941031,-0.52553240991632888,0.086350395378237618,-0.18343464249564972,0.086350395193346641,0.18343464249564986,0.14341887921654145,0.52553240991632899,0.22777195451724291,0.79666647741362684,0.29541550101011443,0.96028985649753629
20,0.52259008479449909,0,0,2.1135321207143507,0.3167404191315808,-0.96028985649753629,0.24421394317815068,-0.79666647741362695,0.1537717412232073,-0.52553240991632888,0.092583700861399484,-0.18343464249564972,0.092583700684264983,0.18343464249564986,0.15377174074947358,0.52553240991632899,0.24421394258299547,0.79666647741362684,0.31674041850120965,0.96028985649753629
21,0.50688759097213976,0,0,2.2085821868521283,0.33098491410890224,-0.96028985649753629,0.25519676721274814,-0.79666647741362695,0.16068718575227198,-0.52553240991632888,0.096747388190447925,-0.18343464249564972,0.096747388018499025,0.18343464249564986,0.16068718529157039,0.52553240991632899,0.25519676663275775,0.79666647741362684,0.33098491349422765,0.96028985649753629
22,0.5,0,0,2.2499999875111394,0.3371919129823982,-0.96028985649753629,0.25998250208922324,-0.79666647741362695,0.16370057137743932,-0.52553240991632888,0.098561703306816781,-0.18343464249564972,0.098561703137134929,0.18343464249564986,0.16370057092248777,0.52553240991632899,0.25998250151596525,0.79666647741362684,0.33719191237470436,0.96028985649753629
23,0.49311240902786024,0,0,2.2912280505370672,0.34337047719108188,-0.96028985649753629,0.26474631320353526,-0.79666647741362695,0.16670015248745346,-0.52553240991632888,0.10036770692790437,-0.18343464249564972,0.10036770676048608,0.18343464249564986,0.16670015203827218,0.52553240991632899,0.26474631263705772,0.79666647741362684,0.3433704765904258,0.96028985649753629
24,0.47740991520550086,0,0,2.3844286899397904,0.35733781139406429,-0.96028985649753629,0.27551544008581375,-0.79666647741362695,0.17348104047665822,-0.52553240991632888,0.10445037974585417,-0.18343464249564972,0.10445037958358637,0.18343464249564986,0.17348104004070622,0.52553240991632899,0.27551543953497026,0.79666647741362684,0.35733781080966182,0.96028985649753629
25,0.45410951912898256,0,0,2.520375600266954,0.37771123310537652,-0.96028985649753629,0.29122380363231415,-0.79666647741362695,0.18337196802066519,-0.52553240991632888,0.11040556158850394,-0.18343464249564972,0.11040556143386533,0.18343464249564986,0.18337196760452801,0.52553240991632899,0.29122380310510426,0.79666647741362684,0.37771123254560884,0.96028985649753629
26,0.42494136762066859,0,0,2.6858282216406648,0.40250647133601436,-0.96028985649753629,0.3103414865561181,-0.79666647741362695,0.19540960746372688,-0.52553240991632888,0.11765324705838835,-0.18343464249564972,0.11765324691330187,0.18343464249564986,0.19540960707269159,0.52553240991632899,0.31034148605918671,0.79666647741362684,0.40250647080791047,0.96028985649753629
27,0.39206911660686594,0,0,2.8647715793714048,0.42932347276853672,-0.96028985649753629,0.3310179941010527,-0.79666647741362695,0.20842877635387891,-0.52553240991632888,0.12549189695716828,-0.18343464249564972,0.12549189682288009,0.18343464249564986,0.20842877599150755,0.52553240991632899,0.33101799363910595,0.79666647741362684,0.42932347227714468,0.96028985649753629
28,0.35793088339313406,0,0,3.0407371660904801,0.45569421628515,-0.96028985649753629,0.35135042681755657,-0.79666647741362695,0.22123129510194015,-0.52553240991632888,0.13320010499585083,-0.18343464249564972,0.13320010487284037,0.18343464249564986,0.221231294769729,0.52553240991632899,0.35135042639282998,0.79666647741362684,0.45569421583294506,0.96028985649753629
29,0.32505863237933141,0,0,3.199353845160398,0.47946499919111985,-0.96028985649753629,0.36967823178621556,-0.79666647741362695,0.23277158002485268,-0.52553240991632888,0.14014834063358261,-0.18343464249564972,0.1401483405215094,0.18343464249564986,0.23277157972203349,0.52553240991632899,0.36967823139810851,0.79666647741362684,0.47946499877758142,0.96028985649753629
30,0.29589048087101744,0,0,3.3302514065750874,0.49908170995100204,-0.96028985649753629,0.38480315427414119,-0.79666647741362695,0.24229513809667139,-0.52553240991632888,0.1458823347281224,-0.18343464249564972,0.14588233462582473,0.18343464249564986,0.24229513782019749,0.52553240991632899,0.38480315391910863,0.79666647741362684,0.4990817095724695,0.96028985649753629
31,0.27259008479449914,0,0,3.4276422937491091,0.51367700755253209,-0.96028985649753629,0.39605645497326569,-0.79666647741362695,0.24938089095212262,-0.52553240991632888,0.15014856219528705,-0.18343464249564972,0.1501485621008477,0.18343464249564986,0.24938089069685929,0.52553240991632899,0.39605645464501144,0.79666647741362684,0.5136770072023924,0.96028985649753629
32,0.25688759097213976,0,0,3.4894894824625937,0.52294561728813238,-0.96028985649753629,0.40320276026034751,-0.79666647741362695,0.25388063324528309,-0.52553240991632888,0.15285779077817094,-0.18343464249564972,0.15285779068905189,0.18343464249564986,0.25388063300439068,0.52553240991632899,0.40320275995030475,0.79666647741362684,0.52294561695732533,0.96028985649753629
33,0.25,0,0,3.5156249855204909,0.5268623640815433,-0.96028985649753629,0.4062226595889582,-0.79666647741362695,0.25578214293232648,-0.52553240991632888,0.1540026617639528,-0.18343464249564972,0.15400266167717352,0.18343464249564986,0.25578214269775618,0.52553240991632899,0.40622265928694318,0.79666647741362684,0.52686236375926376,0.96028985649753629
34,0.24311240902786027,0,0,3.541143800760798,0.53068669214362141,-0.96028985649753629,0.40917130200986346,-0.79666647741362695,0.25763878499778675,-0.52553240991632888,0.15512051861540885,-0.18343464249564972,0.15512051853097308,0.18343464249564986,0.25763878476954966,0.52553240991632899,0.40917130171589955,0.79666647741362684,0.53068669182989747,0.96028985649753629
35,0.22740991520550086,0,0,3.5969757055454696,0.53905383294559039,-0.96028985649753629,0.41562255459846303,-0.79666647741362695,0.26170088043732942,-0.52553240991632888,0.15756624647162734,-0.18343464249564972,0.15756624639254788,0.18343464249564986,0.26170088022357041,0.52553240991632899,0.4156225543229376,0.79666647741362684,0.53905383265147166,0.96028985649753629
36,0.20410951912898256,0,0,3.6736568732002191,0.55054550834211646,-0.96028985649753629,0.42448289320185939,-0.79666647741362695,0.26727988087773669,-0.52553240991632888,0.16092528049506896,-0.18343464249564972,0.160925280423971,0.18343464249564986,0.26727988068555614,0.52553240991632899,0.42448289295389419,0.79666647741362684,0.55054550807732905,0.96028985649753629
37,0.17494136762066861,0,0,3.758910665634549,0.56332190362615731,-0.96028985649753629,0.43433377955545682,-0.79666647741362695,0.27348258957354926,-0.52553240991632888,0.16465984007640827,-0.18343464249564972,0.16465984001535408,0.18343464249564986,0.27348258940852577,0.52553240991632899,0.43433377934229489,0.79666647741362684,0.56332190339845079,0.96028985649753629
38,0.14206911660686594,0,0,3.8401604302223302,0.5754982429908545,-0.96028985649753629,0.44372200938171424,-0.79666647741362695,0.27939398197902127,-0.52553240991632888,0.16821900240908091,-0.18343464249564972,0.16821900235940834,0.18343464249564986,0.27939398184477043,0.52553240991632899,0.44372200920812155,0.79666647741362684,0.57549824280535311,0.96028985649753629
39,0.10793088339313406,0,0,3.9073501840965572,0.58556750594527696,-0.96028985649753629,0.45148563619571552,-0.79666647741362695,0.28428242691818889,-0.52553240991632888,0.17116226313416105,-0.18343464249564972,0.17116226309636695,0.18343464249564986,0.28428242681604926,0.52553240991632899,0.45148563606353259,0.79666647741362684,0.58556750580398642,0.96028985649753629
40,0.075058632379331386,0,0,3.9550565572782901,0.59271692960115707,-0.96028985649753629,0.45699800164305432,-0.79666647741362695,0.28775334271744213,-0.52553240991632888,0.173252050435413,-0.18343464249564972,0.17325205040910119,0.18343464249564986,0.28775334264633667,0.52553240991632899,0.45699800155097903,0.79666647741362684,0.59271692950271782,0.96028985649753629
41,0.045890480871017436,0,0,3.9831702348571865,0.59693013169181952,-0.96028985649753629,0.46024647463018548,-0.79666647741362695,0.28979877608312443,-0.52553240991632888,0.174483575751541,-0.18343464249564972,0.1744835757354436,0.18343464249564986,0.28979877603962229,0.52553240991632899,0.46024647457383305,0.79666647741362684,0.59693013163156439,0.96028985649753629
42,0.022590084794499143,0,0,3.9959185310715091,0.59884063052020664,-0.96028985649753629,0.46171951193004335,-0.79666647741362695,0.2907262886870805,-0.52553240991632888,0.17504201743643538,-0.18343464249564972,0.17504201742850883,0.18343464249564986,0.29072628866565686,0.52553240991632899,0.46171951190228461,0.79666647741362684,0.59884063049052283,0.96028985649753629
43,0.0068875909721397288,0,0,3.9996204825681638,0.59939541633655002,-0.96028985649753629,0.46214726419396618,-0.79666647741362695,0.29099562715871907,-0.52553240991632888,0.17520418216625042,-0.18343464249564972,0.17520418216383324,0.18343464249564986,0.2909956271521818,0.52553240991632899,0.46214726418549246,0.79666647741362684,0.59939541632748661,0.96028985649753629
44,0,0,0,3.9999999848410388,0.59945228970877529,-0.96028985649753629,0.46219111483450853,-0.79666647741362695,0.29102323815064829,-0.52553240991632888,0.17522080633870982,-0.18343464249564972,0.17522080633870954,0.18343464249564986,0.29102323815064157,0.52553240991632899,0.46219111483449543,0.79666647741362684,0.59945228970875863,0.96028985649753629
45,-0.0068875909721397288,0,0,3.9996204825681652,0.59939541632750348,-0.96028985649753629,0.46214726418550561,-0.79666647741362695,0.29099562715218863,-0.52553240991632888,0.17520418216383346,-0.18343464249564972,0.17520418216625014,0.18343464249564986,0.29099562715871252,0.52553240991632899,0.46214726419395297,0.79666647741362684,0.59939541633653359,0.96028985649753629
46,-0.022590084794499157,0,0,3.9959185310715082,0.59884063049053959,-0.96028985649753629,0.46171951190229749,-0.79666647741362695,0.29072628866566341,-0.52553240991632888,0.17504201742850886,-0.18343464249564972,0.17504201743643502,0.18343464249564986,0.2907262886870744,0.52553240991632899,0.46171951193002975,0.79666647741362684,0.59884063052019065,0.96028985649753629
47,-0.045890480871017422,0,0,3.9831702348571874,0.59693013163158137,-0.96028985649753629,0.46024647457384554,-0.79666647741362695,0.28979877603962861,-0.52553240991632888,0.17448357573544357,-0.18343464249564972,0.17448357575154078,0.18343464249564986,0.28979877608311899,0.52553240991632899,0.46024647463017188,0.79666647741362684,0.59693013169180442,0.96028985649753629
48,-0.075058632379331386,0,0,3.9550565572782919,0.59271692950273425,-0.96028985649753629,0.45699800155099135,-0.79666647741362695,0.28775334264634256,-0.52553240991632888,0.17325205040910116,-0.18343464249564972,0.17325205043541306,0.18343464249564986,0.28775334271743724,0.52553240991632899,0.45699800164304111,0.79666647741362684,0.59271692960114264,0.96028985649753629
49,-0.10793088339313406,0,0,3.9073501840965594,0.58556750580400208,-0.96028985649753629,0.45148563606354475,-0.79666647741362695,0.28428242681605448,-0.52553240991632888,0.17116226309636676,-0.18343464249564972,0.17116226313416133,0.18343464249564986,0.28428242691818434,0.52553240991632899,0.45148563619570253,0.79666647741362684,0.5855675059452633,0.96028985649753629
50,-0.14206911660686594,0,0,3.8401604302223333,0.57549824280536888,-0.96028985649753629,0.44372200920813343,-0.79666647741362695,0.27939398184477521,-0.52553240991632888,0.16821900235940815,-0.18343464249564972,0.16821900240908139,0.18343464249564986,0.27939398197901688,0.52553240991632899,0.44372200938170198,0.79666647741362684,0.5754982429908424,0.96028985649753629
51,-0.17494136762066861,0,0,3.7589106656345521,0.56332190339846588,-0.96028985649753629,0.43433377934230644,-0.79666647741362695,0.27348258940853004,-0.52553240991632888,0.164659840015354,-0.18343464249564972,0.16465984007640883,0.18343464249564986,0.27348258957354482,0.52553240991632899,0.43433377955544533,0.79666647741362684,0.5633219036261462,0.96028985649753629
52,-0.20410951912898256,0,0,3.6736568732002235,0.5505455080773437,-0.96028985649753629,0.42448289295390573,-0.79666647741362695,0.26727988068556024,-0.52553240991632888,0.16092528042397103,-0.18343464249564972,0.16092528049506957,0.18343464249564986,0.26727988087773225,0.52553240991632899,0.42448289320184873,0.79666647741362684,0.55054550834210569,0.96028985649753629
53,-0.22740991520550086,0,0,3.5969757055454767,0.53905383265148643,-0.96028985649753629,0.41562255432294926,-0.79666647741362695,0.26170088022357468,-0.52553240991632888,0.15756624639254807,-0.18343464249564972,0.15756624647162801,0.18343464249564986,0.26170088043732492,0.52553240991632899,0.41562255459845321,0.79666647741362684,0.53905383294558029,0.96028985649753629
54,-0.24311240902786027,0,0,3.5411438007608056,0.53068669182991213,-0.96028985649753629,0.40917130171591115,-0.79666647741362695,0.25763878476955399,-0.52553240991632888,0.15512051853097331,-0.18343464249564972,0.1551205186154094,0.18343464249564986,0.25763878499778203,0.52553240991632899,0.40917130200985408,0.79666647741362684,0.53068669214361142,0.96028985649753629
55,-0.25,0,0,3.5156249855204988,0.52686236375927853,-0.96028985649753629,0.40622265928695483,-0.79666647741362695,0.25578214269776062,-0.52553240991632888,0.15400266167717377,-0.18343464249564972,0.15400266176395336,0.18343464249564986,0.25578214293232171,0.52553240991632899,0.40622265958894921,0.79666647741362684,0.52686236408153331,0.96028985649753629
56,-0.25688759097213976,0,0,3.4894894824626026,0.52294561695734021,-0.96028985649753629,0.40320275995031635,-0.79666647741362695,0.25388063300439512,-0.52553240991632888,0.15285779068905209,-0.18343464249564972,0.15285779077817155,0.18343464249564986,0.25388063324527849,0.52553240991632899,0.40320276026033897,0.79666647741362684,0.52294561728812228,0.96028985649753629
57,-0.27259008479449914,0,0,3.4276422937491162,0.51367700720240728,-0.96028985649753629,0.39605645464502243,-0.79666647741362695,0.24938089069686359,-0.52553240991632888,0.15014856210084768,-0.18343464249564972,0.15014856219528755,0.18343464249564986,0.24938089095211821,0.52553240991632899,0.39605645497325753,0.79666647741362684,0.51367700755252144,0.96028985649753629
58,-0.29589048087101744,0,0,3.3302514065750954,0.49908170957248449,-0.96028985649753629,0.3848031539191189,-0.79666647741362695,0.24229513782020207,-0.52553240991632888,0.14588233462582467,-0.18343464249564972,0.1458823347281229,0.18343464249564986,0.24229513809666725,0.52553240991632899,0.38480315427413359,0.79666647741362684,0.49908170995099099,0.96028985649753629
59,-0.32505863237933141,0,0,3.1993538451604064,0.47946499877759607,-0.96028985649753629,0.36967823139811812,-0.79666647741362695,0.23277157972203841,-0.52553240991632888,0.14014834052150932,-0.18343464249564972,0.1401483406335832,0.18343464249564986,0.23277158002484855,0.52553240991632899,0.36967823178620857,0.79666647741362684,0.47946499919110841,0.96028985649753629
60,-0.35793088339313406,0,0,3.0407371660904876,0.45569421583295905,-0.96028985649753629,0.35135042639283859,-0.79666647741362695,0.22123129476973419,-0.52553240991632888,0.13320010487284017,-0.18343464249564972,0.13320010499585141,0.18343464249564986,0.22123129510193607,0.52553240991632899,0.35135042681755035,0.79666647741362684,0.45569421628513812,0.96028985649753629
61,-0.39206911660686594,0,0,2.8647715793714141,0.42932347227715828,-0.96028985649753629,0.33101799363911377,-0.79666647741362695,0.20842877599151322,-0.52553240991632888,0.12549189682288001,-0.18343464249564972,0.12549189695716884,0.18343464249564986,0.20842877635387494,0.52553240991632899,0.33101799410104765,0.79666647741362684,0.42932347276852473,0.96028985649753629
62,-0.42494136762066859,0,0,2.6858282216406746,0.40250647080792329,-0.96028985649753629,0.31034148605919376,-0.79666647741362695,0.19540960707269769,-0.52553240991632888,0.11765324691330192,-0.18343464249564972,0.11765324705838874,0.18343464249564986,0.19540960746372285,0.52553240991632899,0.31034148655611415,0.79666647741362684,0.40250647133600198,0.96028985649753629
63,-0.45410951912898256,0,0,2.5203756002669651,0.37771123254562095,-0.96028985649753629,0.29122380310511065,-0.79666647741362695,0.18337196760453459,-0.52553240991632888,0.11040556143386561,-0.18343464249564972,0.1104055615885042,0.18343464249564986,0.18337196802066127,0.52553240991632899,0.29122380363231115,0.79666647741362684,0.37771123310536392,0.96028985649753629
64,-0.47740991520550086,0,0,2.3844286899398028,0.35733781080967358,-0.96028985649753629,0.27551543953497626,-0.79666647741362695,0.17348104004071335,-0.52553240991632888,0.10445037958358687,-0.18343464249564972,0.10445037974585432,0.18343464249564986,0.17348104047665447,0.52553240991632899,0.27551544008581119,0.79666647741362684,0.35733781139405152,0.96028985649753629
65,-0.49311240902786024,0,0,2.2912280505370792,0.34337047659043729,-0.96028985649753629,0.26474631263706333,-0.79666647741362695,0.16670015203827968,-0.52553240991632888,0.10036770676048665,-0.18343464249564972,0.10036770692790434,0.18343464249564986,0.16670015248744971,0.52553240991632899,0.26474631320353292,0.79666647741362684,0.34337047719106883,0.96028985649753629
66,-0.5,0,0,2.2499999875111523,0.3371919123747158,-0.96028985649753629,0.25998250151597085,-0.79666647741362695,0.16370057092249538,-0.52553240991632888,0.098561703137135567,-0.18343464249564972,0.098561703306816684,0.18343464249564986,0.16370057137743566,0.52553240991632899,0.25998250208922113,0.79666647741362684,0.33719191298238516,0.96028985649753629
67,-0.50688759097213976,0,0,2.208582186852142,0.33098491349423903,-0.96028985649753629,0.25519676663276336,-0.79666647741362695,0.16068718529157799,-0.52553240991632888,0.09674738801849965,-0.18343464249564972,0.096747388190447842,0.18343464249564986,0.16068718575226845,0.52553240991632899,0.25519676721274631,0.79666647741362684,0.33098491410888903,0.96028985649753629
68,-0.5225900847944992,0,0,2.1135321207143627,0.31674041850122053,-0.96028985649753629,0.24421394258300083,-0.79666647741362695,0.15377174074948088,-0.52553240991632888,0.092583700684265566,-0.18343464249564972,0.092583700861399443,0.18343464249564986,0.15377174122320394,0.52553240991632899,0.2442139431781489,0.79666647741362684,0.3167404191315672,0.96028985649753629
69,-0.54589048087101744,0,0,1.9712361095969593,0.29541550101012476,-0.96028985649753629,0.22777195451724794,-0.79666647741362695,0.14341887921654842,-0.52553240991632888,0.086350395193347237,-0.18343464249564972,0.086350395378237715,0.18343464249564986,0.14341887970940725,0.52553240991632899,0.2277719551344109,0.79666647741362684,0.29541550166318592,0.96028985649753629
70,-0.57505863237933141,0,0,1.7918904777772566,0.26853821350924956,-0.96028985649753629,0.20704896506103976,-0.79666647741362695,0.13037044252367899,-0.52553240991632888,0.078494123589334247,-0.18343464249564972,0.078494123784091749,0.18343464249564986,0.13037044304013509,0.52553240991632899,0.20704896570489617,0.79666647741362684,0.2685382141897249,0.96028985649753629
71,-0.60793088339313406,0,0,1.5897177012120773,0.23823997994944696,-0.96028985649753629,0.18368834972480433,-0.79666647741362695,0.11566119842783622,-0.52553240991632888,0.069637904302827514,-0.18343464249564972,0.069637904509027626,0.18343464249564986,0.11566119897038081,0.52553240991632899,0.18368835039751436,0.79666647741362684,0.23823998065937388,0.96028985649753629
72,-0.64206911660686594,0,0,1.3817873063646176,0.20707889201923221,-0.96028985649753629,0.15966245438201049,-0.79666647741362695,0.10053305415120463,-0.52553240991632888,0.060529471386399199,-0.18343464249564972,0.06052947160503399,0.18343464249564986,0.10053305472023168,0.52553240991632899,0.15966245508320159,0.79666647741362684,0.20707889275801308,0.96028985649753629
73,-0.67494136762066859,0,0,1.1857212766328999,0.17769583430140015,-0.96028985649753629,0.1370074600781562,-0.79666647741362695,0.086268111367553579,-0.52553240991632888,0.051940759379879312,-0.18343464249564972,0.051940759611273819,0.18343464249564986,0.086268111961438701,0.52553240991632899,0.13700746080522877,0.79666647741362684,0.17769583506617651,0.96028985649753629
74,-0.70410951912898256,0,0,1.0169906946537568,0.1524093507818497,-0.96028985649753629,0.11751101605301652,-0.79666647741362695,0.073991981223738165,-0.52553240991632888,0.044549482180722057,-0.18343464249564972,0.044549482424354032,0.18343464249564986,0.073991981839097914,0.52553240991632899,0.11751101680168455,0.79666647741362684,0.15240935156811872,0.96028985649753629
75,-0.72740991520550091,0,0,0.88689235696569246,0.13291241410537949,-0.96028985649753629,0.10247844205871257,-0.79666647741362695,0.064526571300884211,-0.52553240991632888,0.038850498240923216,-0.18343464249564972,0.038850498495160202,0.18343464249564986,0.064526571932963184,0.52553240991632899,0.10247844282363779,0.79666647741362684,0.13291241490768574,0.96028985649753629
76,-0.74311240902786024,0,0,0.80204184534297396,0.12019645568777697,-0.96028985649753629,0.092674153878047977,-0.79666647741362695,0.058353203608798247,-0.52553240991632888,0.035133604454656013,-0.18343464249564972,0.035133604716560553,0.18343464249564986,0.058353204251905676,0.52553240991632899,0.092674154653400426,0.79666647741362684,0.12019645650029381,0.96028985649753629
77,-0.75,0,0,0.76562499071808054,0.11473891394424307,-0.96028985649753629,0.088466267201045862,-0.79666647741362695,0.055703665857162465,-0.52553240991632888,0.033538356788257236,-0.18343464249564972,0.033538357053678469,0.18343464249564986,0.055703666505042437,0.52553240991632899,0.088466267980831931,0.79666647741362684,0.11473891476108128,0.96028985649753629
78,-0.75688759097213976,0,0,0.72972998210118434,0.10935957764686459,-0.96028985649753629,0.084318678671204558,-0.79666647741362695,0.05309209543446089,-0.52553240991632888,0.031965968691645988,-0.18343464249564972,0.031965968960686819,0.18343464249564986,0.053092096087072022,0.52553240991632899,0.084318679455336373,0.79666647741362684,0.10935957846792592,0.96028985649753629
